8957,1695207798,10948206,849179406
6076,1695208407,849180271,11459365
11501,1695209023,849180700,0
4922,1695210661,9654427,0
4987,1695212242,11531081,9958578
14,1695212512,10199915,0
251,1695212646,9285448,849164349
6171,1695213315,9869359,0
2693,1695213428,849085997,11360028
6741,1695214255,10279850,0
12339,1695215229,10680760,849181294
4362,1695215580,849158470,849176322
6479,1695217298,849174469,0
6479,1695217639,11346393,849174469
5010,1695218147,10224809,0
9477,1695218736,11483442,849175861
439,1695219549,849171486,0
2398,1695219845,11590429,9541963
2089,1695220377,849171864,0
14467,1695221102,11332001,0
164,1695222160,848898113,0
3464,1695222797,849179360,0
2744,1695224587,11191955,0
4417,1695225396,849171689,849177245
11802,1695225725,11431539,849179131
7881,1695227372,11142546,0
221,1695228533,849168795,9983177
1538,1695228597,7700169,849077589
6593,1695228625,10125449,0
1166,1695228732,10145530,0
5390,1695229792,11601872,849180466
7077,1695229942,11548532,0
14474,1695229999,849076422,0
14474,1695229999,849076422,849076422
9701,1695230264,11352765,849164801
9173,1695230761,11230637,0
1706,1695231019,2619058,0
5801,1695231027,11298335,0
2391,1695232735,849173597,0
7074,1695232951,849127811,0
5476,1695234079,849169781,0
1137,1695234660,849083358,11319233
8810,1695235204,849054209,0
1150,1695236817,849163874,849170969
4659,1695237250,10251480,849180050
3575,1695237888,10745269,0
4119,1695239841,849164987,0
9354,1695240501,849166695,0
2808,1695241062,848982369,11448190
4525,1695241443,849172410,849178932
11000,1695242519,11422591,0
2580,1695243347,849142460,10832072
3541,1695243814,849179536,0
8676,1695245524,849032739,0
5341,1695246468,11226138,849177994
3342,1695246785,849157788,849002980
10673,1695247200,849099363,849042595
97,1695247477,8616160,0
10577,1695247533,11489515,849180975
8479,1695247824,10875134,0
12804,1695248069,848895841,0
12761,1695248291,11457042,0
3527,1695250089,849061157,849083699
329,1695251177,9295041,0
8026,1695251383,849116556,8393379
4190,1695252268,849047975,0
1712,1695252564,11382908,849173680
7828,1695252918,11581693,11407061
1031,1695253240,849168795,0
6006,1695253933,849162884,0
10592,1695253973,849025604,0
1083,1695256886,849169027,0
6422,1695257263,849176523,0
5977,1695258990,849180542,0
10526,1695259149,849081848,0
5884,1695259408,849173380,476788
4513,1695260850,4887045,0
11450,1695261187,11431539,0
4766,1695263004,849180419,0
4631,1695263015,849128377,0
3812,1695266549,849164776,849138448
4867,1695268125,849159255,849178651
4772,1695268140,849173060,0
5361,1695269782,849151164,0
10029,1695270453,11230637,0
9394,1695271716,11219365,849163031
506,1695272300,10246232,0
8309,1695272515,9245652,848934078
5351,1695275516,11381205,849171355
10516,1695275548,849008353,0
7112,1695275575,10455532,848966953
2787,1695276065,849009998,11433014
6292,1695276617,4491646,0
6292,1695276617,4491646,4491646
6292,1695276617,4491646,4491646
13235,1695277072,849046038,849181487
14989,1695277213,11424187,0
8668,1695277765,1190535,0
3322,1695278508,849168704,0
2797,1695279611,849175489,11440606
7772,1695280796,849149573,0
13032,1695281346,849081215,0
6666,1695282694,11465557,849136155
5805,1695282845,11232855,848902283
8701,1695283049,11522930,11546574
6530,1695283581,9763177,10962222
1464,1695284460,849180957,849150682
7888,1695284949,11602075,0
12389,1695285510,11478080,0
2186,1695285765,9770028,0
5199,1695286299,10039607,849042652
2206,1695287059,849170141,0
3470,1695287357,849180014,0
678,1695287550,849085997,10709558
3550,1695288439,849000516,848999278
7242,1695290784,849180596,0
2911,1695292308,849178911,0
6464,1695292767,11360191,2814896
3790,1695292777,2005129,849132460
1650,1695292808,11379915,0
11008,1695293928,849052101,0
