8388,1696590099,849180611,0
13502,1696590115,849180611,0
24150,1696590308,849149573,0
15869,1696590572,849011868,0
1369,1696590589,849027141,0
10469,1696590666,11601386,0
1089,1696590926,10007454,539977
9391,1696591794,848928537,0
13272,1696592168,849099363,0
13272,1696592168,849099363,849099363
2596,1696592460,8748766,10987865
7793,1696592473,849116807,11432367
9023,1696592479,10875134,95142
6101,1696593169,8614914,0
4315,1696593256,849164968,0
21842,1696593451,11540713,0
10279,1696593636,849181203,0
11865,1696593844,11601386,0
583,1696594235,849180785,849076079
9872,1696594353,849116807,11105052
10250,1696594510,849141655,0
15908,1696594877,849011868,0
28954,1696595436,849136502,0
12314,1696595592,11479155,0
143,1696595774,10874676,849112504
3116,1696595900,849180785,11580863
9865,1696595923,848903434,0
9865,1696595923,848903434,848903434
13554,1696596120,849147928,9117314
24542,1696596317,849163704,11409412
14594,1696596336,9118195,0
23981,1696596451,849082041,0
6726,1696597121,849176362,849176434
4524,1696597241,2628825,848896304
373,1696597540,849178761,849029412
1872,1696598094,849164776,849176810
14621,1696598249,11291243,0
4177,1696598271,849179610,0
9899,1696598373,10585320,0
7947,1696598804,849169963,849180624
8148,1696598883,1704209,849180637
14240,1696598897,849180401,849181695
3735,1696599309,849171840,0
13229,1696599320,11543021,0
10362,1696599394,849135577,0
9575,1696599423,11602075,0
5399,1696599573,849166492,849180457
13630,1696599591,11356175,0
12366,1696599649,849081054,0
13655,1696599679,849180794,11481682
3696,1696599704,11590188,0
6114,1696599819,4490003,10948206
18223,1696599991,11172255,0
12877,1696600289,849173461,849087495
8921,1696600440,3221969,9765914
24295,1696600800,848900940,10766406
13260,1696600912,9680529,0
3604,1696601293,10874676,849112504
7503,1696601377,11279908,0
783,1696601427,849177019,11484399
6150,1696601464,849175500,0
12057,1696601649,11438689,0
6772,1696601655,823575,0
1446,1696601745,849177160,0
366,1696602082,849178761,849029412
7359,1696602395,11548532,9937147
17211,1696602521,8525593,0
6475,1696602618,849167478,9759917
11932,1696602840,849009998,0
15319,1696603577,3252397,865637
3734,1696603579,11538223,0
3274,1696603694,10745269,848948622
24912,1696603863,848970822,0
5472,1696603976,10422456,849180021
16523,1696604116,849130914,0
16604,1696604414,9986589,11520328
10683,1696604529,849175231,0
5553,1696604664,849171060,10073184
416,1696604725,849178761,849029412
8613,1696604868,11391365,0
8448,1696605022,11542246,0
15419,1696605967,10146762,11457497
7268,1696606179,11429089,0
14011,1696606285,849181760,11447666
22052,1696606332,10237299,0
3451,1696606405,849164695,0
1578,1696606645,10422456,849180021
2962,1696606749,11531351,0
3380,1696607255,11540308,7814685
7689,1696607329,9986510,0
10270,1696608138,849177651,0
2448,1696608386,11334444,849179954
3243,1696608541,848982369,0
4525,1696608679,849041728,849172410
15884,1696609604,849178685,849005264
7398,1696609908,1822842,11484442
8947,1696609922,849130789,0
8739,1696611369,11457531,0
4657,1696611433,849076422,0
20764,1696611652,849183158,0
248,1696611659,849173749,0
2435,1696611690,849138789,849169048
17776,1696611965,849042595,0
2006,1696612000,849180644,0
9827,1696612591,10855541,0
9029,1696612982,11360191,848896304
928,1696613036,11226133,0
3384,1696613052,1728551,0
5207,1696613105,849180419,9498770
16086,1696613438,9971387,0
1312,1696613635,10199915,849094339
15657,1696613707,849181177,0
10106,1696613831,849067428,849081848
16346,1696613966,11534362,0
16201,1696614344,11176352,849008269
21572,1696614632,849123520,849122508
21570,1696615113,849046011,849152873
18642,1696615130,849178893,0
7508,1696615685,848965356,0
2914,1696615819,849144341,0
28811,1696616247,2954602,0
2959,1696616267,11382908,11528111
16882,1696616300,11457229,849176201
5235,1696616950,849173393,0
9031,1696617237,849180271,0
3390,1696617291,849092505,848896304
13483,1696617308,11548281,0
3854,1696617463,2619058,0
10755,1696617890,849180937,0
2321,1696617893,11516034,849029412
6834,1696618156,849177019,11484399
11893,1696618480,849099363,0
20286,1696618510,11579242,849082039
15768,1696618551,11522406,0
10663,1696618662,849067428,849081848
4713,1696618702,849048497,0
3235,1696618800,849169570,849175489
3235,1696618800,849169570,849169570
3235,1696618802,849175489,849169570
6736,1696618884,9725990,0
20854,1696619052,11406554,849165367
16519,1696619089,11434374,0
1450,1696619295,849171956,849169243
7907,1696619381,849106531,10991433
9532,1696619383,849106779,0
9736,1696619408,11531081,0
8099,1696619792,11429089,0
7343,1696620022,11160414,0
12244,1696620512,11406891,0
21363,1696620615,11580251,0
24891,1696621077,11344784,0
553,1696621582,849171060,0
2325,1696622092,849171156,0
11177,1696622181,849180910,0
14069,1696622199,11346010,11447666
14069,1696622199,11346010,11346010
19867,1696622321,11510891,848958615
2032,1696622474,849153382,0
15176,1696622497,11531351,0
2622,1696622579,849173380,0
3420,1696622664,10670538,849039624
4385,1696622666,4632707,849176810
23783,1696622813,848929646,0
770,1696622846,849083358,0
9299,1696622999,848980794,10791640
22372,1696623007,849184791,849183526
18152,1696623511,849167176,849058864
18152,1696623511,849167176,849167176
9630,1696623836,849176362,849176434
3757,1696624439,849167854,11158170
14191,1696624645,849181363,0
12553,1696624667,9852345,849181342
10793,1696624690,1001388,849179968
7322,1696624788,199197,0
14276,1696624843,4062502,0
5610,1696624939,10011526,0
21230,1696625077,849052300,849065577
452,1696625401,849173597,10461012
10917,1696625520,849052684,11483442
7579,1696625616,848965356,0
4495,1696625791,849172827,0
19293,1696625860,849085858,0
10917,1696626085,11483442,849052684
1569,1696626369,849121689,0
165,1696626480,9560937,849179954
8460,1696626601,849136039,0
4673,1696626865,4648719,0
12772,1696626941,11075168,0
11772,1696626979,9343197,0
8054,1696627713,11471814,0
1127,1696627743,849173380,0
3420,1696627854,2101409,10670538
5874,1696628227,9108644,11378659
3499,1696628898,848907782,0
8380,1696629139,848965356,0
4385,1696629169,849164776,4632707
13262,1696629557,849019888,0
12308,1696629594,9137844,11443142
25733,1696630029,10933786,0
4611,1696630487,11564934,0
10917,1696630642,849052684,11483442
12746,1696630663,11601386,0
1823,1696630804,11482116,11458076
12436,1696631580,10179687,849181317
11319,1696631852,849181000,11571106
424,1696632013,849026837,849178901
20709,1696632076,11390215,0
4344,1696632092,11512907,0
1305,1696632252,10999789,0
14430,1696632441,11441747,0
313,1696632584,11142546,11498861
2186,1696633116,11528111,9770028
1453,1696633360,410642,0
6052,1696633750,9464374,0
29172,1696634030,2954602,0
326,1696634274,11198338,10681230
999,1696634755,849174463,0
3157,1696635347,849179661,11595618
19750,1696635365,849123520,0
5655,1696635727,849162128,0
584,1696635768,849175843,11435564
16530,1696636120,11369761,0
3067,1696636474,848987451,0
15282,1696636528,848946406,0
7336,1696637565,849172999,0
7792,1696637805,11589992,0
8638,1696638473,11487532,10807416
356,1696639193,848981777,0
2186,1696639926,11382908,11528111
1092,1696639951,849107656,0
4616,1696640015,7700169,0
5220,1696640386,8700661,0
13867,1696640935,849076422,0
18900,1696641361,849183181,849182747
11527,1696641462,848940588,849114317
12550,1696641505,849099363,0
7248,1696642947,849176362,849176434
14533,1696644175,11347671,9905888
6700,1696645366,849142256,0
19843,1696645441,11510891,0
14527,1696645591,849180700,11356175
105,1696646010,10284836,0
9355,1696646411,11602393,0
3448,1696646501,849176125,849054209
25302,1696646677,848929646,0
6233,1696646693,8246770,10083
8150,1696648182,1215265,0
12673,1696648508,849179420,0
19049,1696648650,11461669,849176062
380,1696650272,849085997,0
8810,1696651561,849176125,849054209
16021,1696651571,11384980,848955926
24888,1696651803,849167474,0
1115,1696652062,11226138,849174469
1189,1696652106,8748766,10987865
15648,1696652465,11396168,0
12962,1696652636,579366,0
1849,1696652693,11417481,0
18923,1696655270,849104266,0
7109,1696655628,849176362,849176434
16429,1696656181,849181823,8605816
7468,1696656344,849130789,0
10526,1696656690,849067428,849081848
2240,1696657063,3513173,0
2411,1696657263,849175754,9618074
11174,1696657739,849099363,0
15031,1696657967,849182305,0
16134,1696659168,849181846,11477539
11969,1696660026,848940588,0
11612,1696660518,10680760,0
7989,1696660547,848965356,0
9606,1696662017,848901846,9893733
15481,1696662040,3427672,0
2506,1696662101,8572750,10279850
18908,1696662117,849182484,0
18411,1696662261,11438689,0
4782,1696662300,849076422,849121742
1118,1696662384,849081462,849175142
17580,1696662615,11267354,11571263
14984,1696662709,10007454,849181177
25937,1696662871,849143568,11129033
9822,1696663051,849180617,849180834
15179,1696663717,11369761,0
14809,1696663903,9971387,0
3347,1696664450,848995627,849100610
12767,1696665331,11347671,849088159
1474,1696665583,849171864,0
2020,1696665887,849054711,0
2308,1696666807,11549510,8186898
6360,1696666889,11401765,0
9078,1696667012,11481109,0
7379,1696667044,10251480,849063283
11319,1696667291,11454097,849181000
1912,1696667400,849047975,849138789
7225,1696667400,849047975,849138789
9769,1696668645,848975298,11431539
972,1696668666,849174463,0
2243,1696668911,11334444,849180554
7988,1696669348,9808581,11381957
16134,1696669860,2327672,849181846
4384,1696669934,10670538,849180448
21990,1696670504,849110451,0
9202,1696670516,848980794,11453171
11480,1696671317,11397778,10452384
17296,1696672063,849175940,0
19161,1696672265,849159127,849085858
10579,1696673787,1001388,0
11880,1696674093,849181423,849181194
1626,1696674191,849171400,849180444
18514,1696674781,849182204,0
5725,1696675050,8246770,849175646
6283,1696676235,849172958,848976465
4307,1696676400,11445593,849175325
