5241,1694610758,848987451,0
799,1694611296,11226138,0
1614,1694615501,11565197,0
4382,1694620619,848991484,0
3473,1694620633,849024296,0
3937,1694633233,848974428,0
3554,1694639880,848991484,0
9094,1694640824,4490003,0
4763,1694641172,849175489,0
2603,1694641603,848991484,0
5069,1694646517,849170141,0
8717,1694649510,849170126,0
1604,1694659882,849173527,0
8060,1694662461,11501839,0
5232,1694667942,8572750,0
3887,1694668307,11226138,0
3111,1694668816,848974428,0
6386,1694676513,11471814,0
4845,1694686618,11549510,0
