318,1695813735,848960978,849144517
8630,1695814510,10251480,849039897
7474,1695814934,848978482,849180371
4230,1695815212,848909717,0
14476,1695815590,11291243,0
9438,1695815871,10007454,849092499
969,1695816059,849168704,849171573
5563,1695816189,11563477,0
10152,1695816387,11473978,11482104
2772,1695816668,849120665,0
3442,1695816768,849177805,0
618,1695816945,848930837,0
613,1695816979,8892774,11125197
8306,1695817439,11602075,849064531
12964,1695818642,849182305,849181434
9436,1695818928,9893733,0
5124,1695819739,849150885,7876016
3401,1695819863,849170896,849032739
5136,1695820059,849177207,848994229
153,1695820130,849173436,0
11109,1695820502,849175597,0
18106,1695820560,848915580,0
10665,1695820675,11463665,0
4973,1695820740,849112014,11226250
7287,1695821714,10501770,0
19460,1695821822,849098422,0
11106,1695822010,849181203,0
3389,1695822306,8724920,0
6612,1695822411,849179798,849151367
9173,1695822413,849052101,11230637
837,1695822580,849169375,11560654
2432,1695822743,11178080,0
4973,1695822834,11226250,849112014
3757,1695823332,11158170,0
8476,1695825247,849153851,849176266
902,1695825426,11468850,0
9374,1695826435,11510891,0
5032,1695826907,10670538,2580811
11213,1695827321,849174359,0
5230,1695827445,849180471,848995097
9577,1695827937,11510891,0
8055,1695828153,848907062,11588629
12606,1695828251,10116472,0
12227,1695828692,848912289,0
4013,1695828932,11510150,0
3226,1695828932,2619058,848911651
10758,1695829057,11463665,0
11736,1695829270,849142460,849181169
12023,1695829432,11347671,76535
4851,1695829568,11469790,8175891
5529,1695830014,849115648,849140711
5449,1695830286,1011474,0
6755,1695830538,849157338,0
14230,1695830664,849180353,0
6270,1695831332,4682397,0
12622,1695831649,9137844,10799693
3124,1695832043,849173749,11584738
1709,1695832063,849179685,849173163
284,1695832091,306834,9711027
7755,1695832813,849180596,0
12083,1695833273,849099363,11503220
2085,1695833318,849081462,849179442
4105,1695833321,11469790,8175891
16938,1695833360,9971387,0
7518,1695834060,11445551,0
7723,1695834222,11601386,0
9022,1695834818,849069488,0
289,1695835177,10745269,9793949
289,1695835177,10745269,10745269
12580,1695835459,848902839,0
5529,1695835774,11370445,849115648
9548,1695835788,11465557,11362003
7338,1695835798,4774046,0
10029,1695835866,849052101,11230637
3832,1695836068,849180021,0
1536,1695836222,849175489,849175489
12793,1695836233,3653011,0
735,1695836293,848942553,0
9955,1695836352,11488215,849180858
8113,1695836707,2340579,0
4744,1695837088,849150885,7876016
4166,1695837255,10432486,849170153
8780,1695837458,849114587,0
6901,1695838134,9473500,0
2936,1695839210,849159239,11481184
7684,1695839304,11507688,0
4521,1695839351,8807738,0
1045,1695839499,11531081,849104277
7333,1695839894,4933528,0
6745,1695840127,849112302,0
11424,1695840163,849180957,9953823
20459,1695840256,849060473,0
14271,1695840615,11332001,0
4559,1695841506,11512893,849179360
10204,1695842382,95142,0
1832,1695843143,11379158,11260624
3099,1695843238,849172039,0
11822,1695843396,10452384,0
4248,1695843548,849177834,0
19522,1695843782,11227687,0
12,1695843806,849176316,0
9762,1695844216,849142046,0
1666,1695844346,8807738,0
4313,1695844743,4904468,0
18558,1695844917,848915580,0
5883,1695845369,11298335,0
305,1695845441,4073873,0
695,1695845541,849171689,9341290
680,1695845571,11482483,0
4085,1695845708,848966641,849165453
11558,1695846545,9690272,0
13145,1695846559,849182305,0
13965,1695846571,849182305,849181636
3464,1695847146,11512893,849179360
11128,1695847745,3472796,7594607
6086,1695847804,10151180,4478710
7645,1695848116,849085851,0
3830,1695848341,11417481,848964402
145,1695848736,4547124,0
11625,1695849508,848912289,0
7978,1695849625,1359579,0
5916,1695849783,2779219,11015566
1413,1695849913,11226133,0
4047,1695850416,10643154,0
4775,1695851328,9498770,0
5258,1695851358,11575851,849144912
4366,1695851638,849175991,0
9061,1695852539,849149573,11538425
10046,1695853238,10327092,0
8622,1695853321,4088576,849179902
2681,1695853361,8198176,0
9918,1695853898,849180957,849180851
1701,1695854142,849166310,849172020
3193,1695854315,849157788,848898765
16999,1695855187,11461669,0
6906,1695855772,11111389,0
11757,1695856273,849030929,0
5437,1695856634,10039607,0
15586,1695857633,11471814,0
8851,1695858908,11466636,0
8115,1695859206,10852759,849158214
2473,1695859606,849170673,849168396
3930,1695860027,221076,0
14418,1695861104,849106139,849181736
6887,1695862440,849052101,11230637
8866,1695862559,11473978,4339331
8515,1695862725,849066758,849180671
3881,1695862816,849177185,849147411
5713,1695862953,8246770,849175646
7853,1695862989,4749117,0
4323,1695864120,3056291,0
3120,1695864929,849159112,11582793
11343,1695866664,11361969,3456477
11390,1695866921,9504623,0
9495,1695867012,10501770,0
4803,1695867281,10504171,10002852
8508,1695867540,11417600,0
3555,1695867680,849047975,849096675
3634,1695867681,10199915,849171573
8037,1695867830,849168111,849180630
4830,1695867906,848975298,849029650
10533,1695868334,7921218,0
9977,1695868339,11463665,0
13302,1695868511,849099363,0
8223,1695869497,9808581,0
6850,1695870858,9473500,0
11615,1695870977,849181110,849181145
