9286,1694864157,11111090,1046638
8523,1694864471,849099363,11457229
9930,1694864724,4490003,848901846
999,1694865810,11565197,0
7420,1694869081,849170896,2872741
7486,1694870452,849177019,11167490
6078,1694871959,849173393,0
423,1694873023,849092505,0
4496,1694873076,11475375,849178563
10314,1694873589,848970822,0
4755,1694874103,848911854,0
9359,1694875017,11457459,849180776
2978,1694875407,10422456,11498350
10475,1694877166,10852759,0
10909,1694878282,849096250,0
10222,1694878633,11510891,0
7780,1694878748,848981777,0
6547,1694880080,9669263,849168420
7811,1694881779,9464741,848907260
5760,1694883246,849173393,0
12593,1694885472,9953823,0
6152,1694886006,199197,849177313
255,1694887634,849153382,0
4904,1694888303,10670538,0
10475,1694888847,10997566,10852759
712,1694888876,11596259,849135956
8196,1694891487,849083358,11603531
2751,1694892908,849170673,11406423
10176,1694893629,848911256,0
1937,1694893822,849170126,10832394
3195,1694894793,849176125,848903644
10875,1694894806,849076422,849181030
8029,1694894859,1822842,849171454
872,1694896576,849178911,0
11118,1694896863,10997566,0
8414,1694897888,10237299,0
6162,1694898337,970457,9703312
9114,1694898463,11510891,0
1110,1694898476,849171689,0
9879,1694898509,4088576,849177411
7284,1694899920,849147928,0
9209,1694900162,849180794,849129877
2142,1694900364,849159239,865637
1240,1694901242,848909717,0
9784,1694901593,848898969,0
4774,1694902974,11379158,10605446
7907,1694903689,10991433,0
2215,1694904125,849026837,0
8689,1694904447,10237299,0
8347,1694906743,848981777,0
7180,1694909638,3299687,0
991,1694918269,11596259,0
4474,1694918769,849024296,0
5124,1694925607,7876016,0
1800,1694928996,11565197,2990726
4928,1694930460,10237299,11419280
8073,1694931700,849169963,0
5532,1694932919,10504171,849180480
8217,1694933143,11488215,0
9533,1694933860,849173427,0
9533,1694933860,849173427,849173427
6064,1694934589,9464374,0
9694,1694936449,11424186,11504770
6685,1694937614,849167478,0
6165,1694937828,11415664,0
8870,1694940345,8460302,0
2329,1694940672,8744401,8579892
7378,1694940877,849112302,0
8953,1694941428,849180794,0
11951,1694942535,9953823,0
9184,1694945452,10852759,849179121
13318,1694946285,849046038,0
9013,1694947278,11457459,0
3336,1694947822,11270933,0
